index,player1_name,player1_age,player1_ranking,player1_points,player1_win_rate,player1_win_rate_3_sets,player1_win_rate_tiebreak,player1_total_matches_dure,player1_win_rate_dure,player1_total_matches_terre battue,player1_win_rate_terre battue,player1_total_matches_gazon,player1_win_rate_gazon,player1_total_matches_salle,player1_win_rate_salle,player1_total_matches_carpet,player1_win_rate_carpet,player1_total_matches_acryl,player1_win_rate_acryl,player1_avg_first_serve_pct,player1_avg_first_serve_won_pct,player1_avg_second_serve_won_pct,player1_avg_return_points_won_pct,player1_avg_break_point_won_pct,player1_avg_double_fautes,player1_avg_aces,player2_name,player2_age,player2_ranking,player2_points,player2_win_rate,player2_win_rate_3_sets,player2_win_rate_tiebreak,player2_total_matches_dure,player2_win_rate_dure,player2_total_matches_terre battue,player2_win_rate_terre battue,player2_total_matches_gazon,player2_win_rate_gazon,player2_total_matches_salle,player2_win_rate_salle,player2_total_matches_carpet,player2_win_rate_carpet,player2_total_matches_acryl,player2_win_rate_acryl,player2_avg_first_serve_pct,player2_avg_first_serve_won_pct,player2_avg_second_serve_won_pct,player2_avg_return_points_won_pct,player2_avg_break_point_won_pct,player2_avg_double_fautes,player2_avg_aces,tournament_category,target,date,surface_dure,surface_salle,surface_terre_batue,surface_gazon,ranking_diff,points_diff,win_rate_diff,win_rate_diff_3_sets,win_rate_tiebreak_diff,aces_diff,double_faults_diff,win_rate_dure_diff,win_rate_terre_diff,win_rate_gazon_diff,win_rate_salle_diff
1701,Dusan Lajovic,34,81,710,0.42857142857142855,0.4,0.4,3,0.3333333333333333,5,0.6,0,0.0,6,0.3333333333333333,0,0,0,0,0.7062876830318691,0.6890243902439024,0.501466275659824,0.347970173985087,0.3333333333333333,1.2142857142857142,3.142857142857143,Laslo Djere,29,115,519,0.3333333333333333,0.5,2.0,2,0.0,4,0.5,0,0.0,3,0.3333333333333333,0,0,0,0,0.6305818673883626,0.6824034334763949,0.4835164835164835,0.34332833583208394,0.4444444444444444,2.5555555555555554,5.777777777777778,1,1,22.02.24,0,0,1,0,34,191,0.09523809523809523,0.09999999999999998,0.0,2.634920634920635,1.3412698412698412,0.3333333333333333,0.09999999999999998,0.0,0.0
1702,Alex Michelsen,20,41,1245,0.4166666666666667,0.0,0.4,0,0.0,2,0.0,10,0.5,0,0.0,0,0,0,0,0.7306034482758621,0.7050147492625368,0.516,0.3381057268722467,0.3442622950819672,1.3333333333333333,4.833333333333333,Aleksandar Kovacevic,26,111,554,0.44,0.42857142857142855,0.7272727272727273,7,0.5714285714285714,13,0.38461538461538464,5,0.4,0,0.0,0,0,0,0,0.5825151940158952,0.7608346709470305,0.48824188129899215,0.3313782991202346,0.33088235294117646,3.44,7.12,1,1,18.07.24,0,0,0,1,70,691,0.023333333333333317,0.42857142857142855,0.0,2.286666666666667,2.1066666666666665,0.5714285714285714,0.38461538461538464,0.09999999999999998,0.0
1703,Francisco Cerundolo,26,30,1620,0.47368421052631576,0.36363636363636365,0.8,0,0.0,16,0.5625,3,0.0,0,0.0,0,0,0,0,0.6696859903381642,0.6654643823264202,0.5191956124314442,0.4,0.436046511627907,2.8421052631578947,3.263157894736842,Francisco Comesana,24,85,661,0.5555555555555556,0.625,0.625,0,0.0,14,0.5714285714285714,4,0.5,0,0.0,0,0,0,0,0.6556728232189973,0.6991951710261569,0.5095785440613027,0.37398373983739835,0.35555555555555557,2.2222222222222223,6.333333333333333,2,1,15.07.24,0,0,1,0,55,959,0.08187134502923982,0.26136363636363635,0.0,3.070175438596491,0.6198830409356724,0.0,0.008928571428571397,0.5,0.0
1704,David Goffin,34,52,1037,0.6,0.3333333333333333,0.6666666666666666,0,0.0,12,0.4166666666666667,8,0.875,0,0.0,0,0,0,0,0.5647816750178954,0.7515842839036755,0.5115131578947368,0.4016010673782522,0.4090909090909091,2.95,4.6,Mattia Bellucci,23,103,605,0.5,0.5,0.6666666666666666,0,0.0,0,0.0,4,0.5,0,0.0,0,0,0,0,0.5726495726495726,0.7661691542288557,0.5266666666666666,0.32857142857142857,0.25,3.75,11.25,4,0,27.06.24,0,0,0,1,51,432,0.09999999999999998,0.16666666666666669,0.0,6.65,0.7999999999999998,0.0,0.4166666666666667,0.375,0.0
1705,Adam Walton,25,93,636,0.5416666666666666,0.3,0.6363636363636364,14,0.6428571428571429,1,0.0,9,0.4444444444444444,0,0.0,0,0,0,0,0.65,0.7368881118881119,0.5438311688311688,0.36384053902302077,0.41007194244604317,1.9166666666666667,5.75,Seongchan Hong,27,150,389,0.53125,0.6,0.8333333333333334,29,0.5862068965517241,1,0.0,2,0.0,0,0.0,0,0,0,0,0.5946321147616844,0.6630350194552529,0.4851598173515982,0.3931003177485247,0.416289592760181,2.3870967741935485,3.6451612903225805,1,0,29.07.24,1,0,0,0,57,247,0.01041666666666663,0.3,0.0,2.1048387096774195,0.47043010752688175,0.05665024630541882,0.0,0.4444444444444444,0.0
1706,Aleksandar Kovacevic,26,111,554,0.5454545454545454,0.5,0.7142857142857143,7,0.5714285714285714,4,0.5,0,0.0,0,0.0,0,0,0,0,0.6027397260273972,0.7692307692307693,0.4854111405835544,0.3495248152059134,0.30666666666666664,3.5454545454545454,8.454545454545455,Valentin Vacherot,26,140,426,0.75,0.7777777777777778,0.75,20,0.85,8,0.5,0,0.0,0,0.0,0,0,0,0,0.6712538226299695,0.7327258921791951,0.537984496124031,0.35657686212361334,0.3880597014925373,3.1923076923076925,6.538461538461538,3,1,23.04.24,0,0,1,0,29,128,0.20454545454545459,0.2777777777777778,0.0,1.9160839160839167,0.3531468531468529,0.2785714285714286,0.0,0.0,0.0
1707,Thiago Agustin Tirante,23,117,515,0.5238095238095238,0.5,0.6923076923076923,3,0.3333333333333333,34,0.5294117647058824,2,0.5,3,0.6666666666666666,0,0,0,0,0.6553177691309987,0.7050964868876793,0.5136406396989652,0.3766111285759195,0.3614864864864865,2.380952380952381,6.095238095238095,Pierre-Hugues Herbert,33,148,391,0.4523809523809524,0.5909090909090909,0.47368421052631576,5,0.4,19,0.42105263157894735,6,0.5,12,0.5,0,0,0,0,0.5990227076746192,0.7279270633397313,0.4924731182795699,0.3538643766656796,0.43243243243243246,5.095238095238095,9.80952380952381,2,0,29.10.24,0,1,0,0,31,124,0.07142857142857145,0.09090909090909094,0.0,3.7142857142857153,2.714285714285714,0.06666666666666671,0.10835913312693501,0.0,0.16666666666666663
1708,Quentin Halys,28,72,756,0.75,0.6363636363636364,1.0,0,0.0,10,0.7,6,0.8333333333333334,0,0.0,0,0,0,0,0.5586715867158671,0.8177014531043593,0.540133779264214,0.3658357771260997,0.4,3.9375,12.875,Lukas Klein,26,136,443,0.5714285714285714,0.45454545454545453,0.7333333333333333,11,0.5454545454545454,12,0.5833333333333334,5,0.6,0,0.0,0,0,0,0,0.6466544454628781,0.7505315379163714,0.5343709468223087,0.36626916524701875,0.32620320855614976,2.7142857142857144,6.071428571428571,1,1,18.07.24,0,0,1,0,64,313,0.1785714285714286,0.18181818181818182,0.0,6.803571428571429,1.2232142857142856,0.5454545454545454,0.11666666666666659,0.2333333333333334,0.0
1709,Terence Atmane,22,158,376,0.4444444444444444,0.5555555555555556,0.75,2,0.5,10,0.5,6,0.3333333333333333,0,0.0,0,0,0,0,0.6107913669064748,0.7043580683156655,0.48613678373382624,0.3482142857142857,0.3979591836734694,3.3333333333333335,4.833333333333333,Brandon Holt,26,198,286,0.5789473684210527,0.75,0.5,17,0.5882352941176471,2,0.5,0,0.0,0,0.0,0,0,0,0,0.6359189378057303,0.6494505494505495,0.4798464491362764,0.4068767908309456,0.3825503355704698,1.105263157894737,4.578947368421052,2,0,11.07.24,1,0,0,0,40,90,0.13450292397660824,0.19444444444444442,0.0,0.2543859649122808,2.2280701754385968,0.08823529411764708,0.0,0.3333333333333333,0.0
1710,Chak Lam Coleman Wong,20,170,340,0.5652173913043478,0.6875,0.6153846153846154,37,0.6486486486486487,0,0.0,4,0.0,5,0.4,0,0,0,0,0.6170956466476009,0.7250257466529351,0.4863070539419087,0.3710201429499675,0.39492753623188404,2.159090909090909,8.340909090909092,Li Tu,28,174,329,0.5952380952380952,0.6,0.5555555555555556,29,0.6551724137931034,2,0.5,9,0.4444444444444444,2,0.5,0,0,0,0,0.6246869409660107,0.7119129438717068,0.5386081982840801,0.3933197000681663,0.4,2.2857142857142856,5.595238095238095,2,0,22.11.24,1,0,0,0,4,11,0.03002070393374745,0.08750000000000002,0.0,2.745670995670997,0.12662337662337642,0.006523765144454741,0.5,0.4444444444444444,0.09999999999999998
1712,Stefanos Tsitsipas,26,11,3165,0.8,0.8,0.8571428571428571,0,0.0,19,0.7894736842105263,1,1.0,0,0.0,0,0,0,0,0.6311221326720396,0.7387033398821218,0.5680672268907563,0.3733252131546894,0.3836477987421384,3.2,4.45,Jan-Lennard Struff,34,42,1240,0.6,0.5454545454545454,0.9166666666666666,7,0.2857142857142857,15,0.7333333333333333,4,0.75,4,0.5,0,0,0,0,0.5841848067525545,0.7749049429657795,0.532051282051282,0.3862729449321628,0.3333333333333333,3.0344827586206895,8.586206896551724,2,0,20.06.24,0,0,0,1,31,1925,0.20000000000000007,0.25454545454545463,0.0,4.136206896551724,0.16551724137931068,0.2857142857142857,0.056140350877193046,0.25,0.5
1714,Novak Djokovic,37,7,3910,0.7222222222222222,0.7,1.3333333333333333,10,0.7,8,0.75,0,0.0,0,0.0,0,0,0,0,0.6333333333333333,0.7458006718924972,0.5551257253384912,0.4129834254143646,0.45985401459854014,1.9444444444444444,6.833333333333333,Tomas Machac,24,25,1758,0.6923076923076923,1.0,1.0,6,0.6666666666666666,7,0.7142857142857143,0,0.0,0,0.0,0,0,0,0,0.6329411764705882,0.7118959107806692,0.49038461538461536,0.37660668380462725,0.4909090909090909,2.5,3.75,1,0,24.05.24,0,0,1,0,18,2152,0.02991452991452992,0.30000000000000004,0.0,3.083333333333333,0.5555555555555556,0.033333333333333326,0.0357142857142857,0.0,0.0
1715,Jannik Sinner,23,1,11830,0.9111111111111111,0.8571428571428571,1.0,26,0.9230769230769231,6,0.8333333333333334,10,0.9,3,1.0,0,0,0,0,0.6119153674832962,0.7929936305732485,0.5724533715925395,0.404027846842367,0.3971830985915493,2.2093023255813953,8.953488372093023,Casper Ruud,26,6,4255,0.5957446808510638,0.6666666666666666,0.8461538461538461,9,0.4444444444444444,25,0.76,2,0.5,11,0.36363636363636365,0,0,0,0,0.6596858638743456,0.7151675485008818,0.5444444444444444,0.3789954337899543,0.4069400630914827,2.3488372093023258,5.837209302325581,3,1,16.11.24,0,1,0,0,5,7575,0.3153664302600473,0.19047619047619047,0.0,3.116279069767442,0.13953488372093048,0.4786324786324787,0.07333333333333336,0.4,0.6363636363636364
1716,Jack Draper,23,15,2685,0.5416666666666666,0.4666666666666667,0.5555555555555556,4,0.25,10,0.4,10,0.8,0,0.0,0,0,0,0,0.6016469377251673,0.7912745936698032,0.49483204134366926,0.3590951932139491,0.38848920863309355,3.3333333333333335,9.333333333333334,Kei Nishikori,35,106,578,0.631578947368421,0.375,0.8571428571428571,16,0.6875,2,0.5,1,0.0,0,0.0,0,0,0,0,0.6538952745849298,0.6748046875,0.5608856088560885,0.38598726114649684,0.3597560975609756,1.894736842105263,2.1578947368421053,3,1,28.07.24,0,0,1,0,91,2107,0.08991228070175439,0.09166666666666667,0.0,7.175438596491229,1.4385964912280704,0.4375,0.09999999999999998,0.8,0.0
1717,Yoshihito Nishioka,29,69,776,0.5319148936170213,0.3888888888888889,0.7142857142857143,28,0.5714285714285714,12,0.3333333333333333,7,0.7142857142857143,0,0.0,0,0,0,0,0.6345193508114857,0.6714215445154943,0.5550811272416738,0.364494806421152,0.3715277777777778,1.2790697674418605,2.6744186046511627,Li Tu,28,174,329,0.6122448979591837,0.5789473684210527,0.7,36,0.6666666666666666,2,0.5,9,0.4444444444444444,2,0.5,0,0,0,0,0.6274864376130199,0.7142170989433237,0.5323624595469255,0.3952216465169833,0.4161073825503356,2.2448979591836733,5.510204081632653,1,1,29.12.24,1,0,0,0,105,447,0.08033000434216242,0.19005847953216376,0.0,2.8357854769814907,0.9658281917418128,0.09523809523809523,0.16666666666666669,0.2698412698412699,0.5
1718,Matteo Gigante,23,141,424,0.6153846153846154,0.7,0.8571428571428571,7,0.8571428571428571,17,0.5294117647058824,2,0.5,0,0.0,0,0,0,0,0.6198611852642819,0.652885443583118,0.49859550561797755,0.39912039582188014,0.4134078212290503,3.9615384615384617,3.076923076923077,Omar Jasika,27,178,323,0.0,0.0,0.0,0,0.0,1,0.0,5,0.0,0,0.0,0,0,0,0,0.7125603864734299,0.5796610169491525,0.453781512605042,0.30498533724340177,0.38095238095238093,2.5,1.1666666666666667,2,0,23.07.24,0,0,1,0,37,101,0.6153846153846154,0.7,0.0,1.9102564102564104,1.4615384615384617,0.8571428571428571,0.5294117647058824,0.5,0.0
1720,Daniil Medvedev,28,5,5030,0.6756756756756757,0.7,0.8571428571428571,12,0.6666666666666666,16,0.6875,8,0.75,1,0.0,0,0,0,0,0.6218987760502812,0.7297872340425532,0.5021910604732691,0.398241615109085,0.4701492537313433,4.351351351351352,6.8108108108108105,Ben Shelton,22,21,2330,0.6,0.6086956521739131,0.5294117647058824,14,0.6428571428571429,12,0.6666666666666666,8,0.5,1,0.0,0,0,0,0,0.676996805111821,0.7597923548843795,0.5361028684470821,0.33173384516954574,0.3273542600896861,3.8823529411764706,10.147058823529411,3,0,22.09.24,0,1,0,0,16,2700,0.07567567567567568,0.09130434782608687,0.0,3.3362480127186007,0.4689984101748812,0.023809523809523725,0.02083333333333337,0.25,0.0
1721,Zhizhen Zhang,28,45,1155,0.5238095238095238,0.5263157894736842,0.6,14,0.5,16,0.5625,8,0.5,4,0.5,0,0,0,0,0.642524090767796,0.7368166424770198,0.5203816131830009,0.343409161732627,0.417910447761194,2.0238095238095237,8.023809523809524,Alejandro Davidovich Fokina,25,61,845,0.45,0.47368421052631576,0.3684210526315789,24,0.5,8,0.375,1,0.0,7,0.42857142857142855,0,0,0,0,0.6633354153653966,0.6741996233521658,0.5166975881261595,0.37250554323725055,0.3969465648854962,2.3333333333333335,4.9743589743589745,2,0,27.09.24,1,0,0,0,16,310,0.07380952380952382,0.05263157894736842,0.0,3.0494505494505493,0.30952380952380976,0.0,0.1875,0.5,0.07142857142857145
1722,Learner Tien,19,122,493,0.8666666666666667,0.8333333333333334,0.8333333333333334,15,0.8666666666666667,0,0.0,0,0.0,0,0.0,0,0,0,0,0.6353046594982079,0.7052186177715092,0.5552825552825553,0.42167654530059273,0.43548387096774194,2.7333333333333334,2.8666666666666667,Pablo Carreno-Busta,33,196,292,0.5128205128205128,0.5,0.4117647058823529,23,0.6086956521739131,4,0.25,1,0.0,11,0.45454545454545453,0,0,0,0,0.6482201615315585,0.7101984310106138,0.5399659863945578,0.3651651651651652,0.38461538461538464,2.6052631578947367,5.605263157894737,1,0,22.08.24,1,0,0,0,74,201,0.3538461538461539,0.33333333333333337,0.0,2.7385964912280705,0.12807017543859667,0.2579710144927536,0.25,0.0,0.45454545454545453
1723,Vit Kopriva,27,130,465,0.5769230769230769,0.5333333333333333,0.6666666666666666,4,1.0,18,0.4444444444444444,4,0.75,0,0.0,0,0,0,0,0.6267942583732058,0.6763358778625954,0.47435897435897434,0.41153659718856034,0.4896907216494845,4.230769230769231,3.230769230769231,Marc-Andrea Huesler,28,159,376,0.6333333333333333,0.46153846153846156,0.9090909090909091,4,1.0,19,0.5789473684210527,7,0.5714285714285714,0,0.0,0,0,0,0,0.5889792231255646,0.7523006134969326,0.5373626373626373,0.37812911725955206,0.3942857142857143,2.3333333333333335,7.9,2,0,17.08.24,1,0,0,0,29,89,0.05641025641025643,0.07179487179487176,0.0,4.6692307692307695,1.8974358974358974,0.0,0.13450292397660824,0.1785714285714286,0.0
1724,Grigor Dimitrov,33,10,3350,0.7027027027027027,0.6521739130434783,1.0,18,0.7222222222222222,12,0.6666666666666666,6,0.6666666666666666,1,1.0,0,0,0,0,0.593192868719611,0.7956284153005464,0.5282868525896415,0.37276311798604794,0.3651452282157676,4.368421052631579,8.157894736842104,Jakub Mensik,19,48,1136,0.5428571428571428,0.6111111111111112,0.7142857142857143,16,0.625,10,0.6,7,0.2857142857142857,2,0.5,0,0,0,0,0.5658400279427175,0.7296296296296296,0.4699278267842823,0.3772255192878338,0.451063829787234,4.0285714285714285,8.457142857142857,3,0,09.10.24,1,0,0,0,38,2214,0.15984555984555993,0.04106280193236711,0.0,0.2992481203007529,0.3398496240601503,0.09722222222222221,0.06666666666666665,0.38095238095238093,0.5
1725,Adam Walton,25,93,636,0.5121951219512195,0.3333333333333333,0.6666666666666666,31,0.5483870967741935,1,0.0,9,0.4444444444444444,0,0.0,0,0,0,0,0.6438309475119292,0.7458973001588142,0.5339712918660288,0.3526456798392498,0.39069767441860465,2.1219512195121952,6.365853658536586,Mackenzie Mcdonald,29,131,464,0.5,0.2857142857142857,0.5833333333333334,26,0.5769230769230769,4,0.0,11,0.45454545454545453,1,1.0,0,0,0,0,0.6436893203883495,0.6963298139768728,0.5186194368755677,0.38738738738738737,0.4489795918367347,2.9047619047619047,4.404761904761905,2,0,19.10.24,1,0,0,0,38,172,0.012195121951219523,0.047619047619047616,0.0,1.9610917537746806,0.7828106852497094,0.028535980148883366,0.0,0.01010101010101011,1.0
1726,Lorenzo Musetti,22,17,2600,0.717391304347826,0.8076923076923077,0.6875,12,0.5833333333333334,15,0.7333333333333333,15,0.8,4,0.75,0,0,0,0,0.6527467064379816,0.7132520944402132,0.5325697924123121,0.3824729891956783,0.4049586776859504,1.9565217391304348,4.1521739130434785,Jan-Lennard Struff,34,42,1240,0.5681818181818182,0.47368421052631576,0.8888888888888888,9,0.2222222222222222,21,0.7142857142857143,9,0.6666666666666666,5,0.4,0,0,0,0,0.576117713638936,0.7794695481335953,0.5186915887850467,0.37096343741659993,0.33222591362126247,4.428571428571429,9.404761904761905,3,0,29.10.24,0,1,0,0,25,1360,0.14920948616600782,0.33400809716599195,0.0,5.252587991718427,2.4720496894409942,0.36111111111111116,0.01904761904761898,0.13333333333333341,0.35
1727,Francisco Cerundolo,26,30,1620,0.5,0.4,0.6,0,0.0,16,0.5625,2,0.0,0,0.0,0,0,0,0,0.6770480704129993,0.66,0.5262054507337526,0.41054001301236176,0.4444444444444444,2.5555555555555554,2.7222222222222223,Roman Safiullin,27,60,923,0.2857142857142857,0.0,0.4,3,0.3333333333333333,9,0.3333333333333333,2,0.0,0,0.0,0,0,0,0,0.6006855184233076,0.7104136947218259,0.4613733905579399,0.36252189141856395,0.3645833333333333,3.357142857142857,4.928571428571429,4,0,03.07.24,0,0,0,1,30,697,0.2142857142857143,0.4,0.0,2.2063492063492065,0.8015873015873018,0.3333333333333333,0.22916666666666669,0.0,0.0
1728,Tommy Paul,27,12,3145,0.7142857142857143,0.5833333333333334,0.9,16,0.625,14,0.7142857142857143,12,0.8333333333333334,0,0.0,0,0,0,0,0.6167947959787108,0.7114093959731543,0.5570107858243452,0.41509433962264153,0.4124629080118694,1.7380952380952381,5.023809523809524,Alejandro Tabilo,27,23,1943,0.5476190476190477,0.5,0.5,11,0.45454545454545453,18,0.6111111111111112,9,0.7777777777777778,4,0.0,0,0,0,0,0.6375375375375375,0.7489401789919925,0.49212924606462305,0.350139189607176,0.38738738738738737,2.4285714285714284,7.166666666666667,3,1,06.10.24,1,0,0,0,11,1202,0.16666666666666663,0.08333333333333337,0.0,2.1428571428571432,0.6904761904761902,0.17045454545454547,0.10317460317460314,0.05555555555555558,0.0
1730,Arthur Fils,20,20,2355,0.6410256410256411,0.6666666666666666,0.7692307692307693,11,0.6363636363636364,15,0.6666666666666666,9,0.6666666666666666,4,0.5,0,0,0,0,0.6155431262879011,0.7379244380679101,0.4996174445294568,0.37580739870816204,0.35494880546075086,3.3,6.025,Pedro Martinez Portero,27,43,1205,0.5111111111111111,0.4444444444444444,1.0,8,0.25,31,0.6451612903225806,3,0.0,3,0.3333333333333333,0,0,0,0,0.6996080627099664,0.6502601040416166,0.4725069897483691,0.3929971988795518,0.40483383685800606,3.9555555555555557,1.8666666666666667,2,1,24.10.24,0,1,0,0,23,1150,0.12991452991453,0.2222222222222222,0.0,4.158333333333333,0.6555555555555559,0.38636363636363635,0.021505376344086002,0.6666666666666666,0.16666666666666669
1731,Novak Djokovic,37,7,3910,0.72,0.75,1.25,10,0.7,14,0.7142857142857143,1,1.0,0,0.0,0,0,0,0,0.6416298478154149,0.739097169089518,0.547945205479452,0.42200956937799045,0.47668393782383417,1.9166666666666667,6.541666666666667,Jacob Fearnley,23,99,622,0.8888888888888888,1.0,0.6666666666666666,0,0.0,0,0.0,9,0.8888888888888888,0,0.0,0,0,0,0,0.6309859154929578,0.7745535714285714,0.5381679389312977,0.39398084815321477,0.34782608695652173,5.0,6.666666666666667,4,1,04.07.24,0,0,0,1,92,3288,0.16888888888888887,0.25,0.0,0.125,3.083333333333333,0.7,0.7142857142857143,0.11111111111111116,0.0
1732,Jordan Thompson,30,26,1745,0.5777777777777777,0.5909090909090909,0.8666666666666667,27,0.6296296296296297,8,0.375,7,0.5714285714285714,3,0.6666666666666666,0,0,0,0,0.5998258850841556,0.7189163038219643,0.5206671501087745,0.36260210035005835,0.34558823529411764,1.3181818181818181,6.795454545454546,Adrian Mannarino,36,66,779,0.3617021276595745,0.46153846153846156,0.5,24,0.3333333333333333,5,0.0,6,0.16666666666666666,12,0.6666666666666666,0,0,0,0,0.5943370541791451,0.6720109940448924,0.5140939597315436,0.34203296703296704,0.38721804511278196,2.282608695652174,4.456521739130435,3,1,31.10.24,0,1,0,0,40,966,0.21607565011820323,0.12937062937062938,0.0,2.3389328063241113,0.9644268774703557,0.29629629629629634,0.375,0.40476190476190477,0.0
1733,Thiago Seyboth Wild,24,74,732,0.6666666666666666,0.3333333333333333,2.0,8,0.75,7,0.5714285714285714,0,0.0,0,0.0,0,0,0,0,0.6226964112512124,0.7476635514018691,0.4884318766066838,0.37163561076604557,0.45,2.533333333333333,5.533333333333333,Emil Ruusuvuori,25,95,628,0.5135135135135135,0.5,0.7857142857142857,16,0.5625,3,0.0,0,0.0,18,0.5555555555555556,0,0,0,0,0.6291460832745236,0.699383062254627,0.5310410697230181,0.3854314002828854,0.37083333333333335,2.2972972972972974,4.27027027027027,2,0,17.05.24,0,0,1,0,21,104,0.15315315315315314,0.16666666666666669,0.0,1.263063063063063,0.23603603603603585,0.1875,0.5714285714285714,0.0,0.5555555555555556
1736,Stefanos Tsitsipas,26,11,3165,0.75,0.75,0.8,0,0.0,20,0.8,4,0.5,0,0.0,0,0,0,0,0.6361809045226131,0.7456556082148499,0.56353591160221,0.36083499005964215,0.3806818181818182,3.25,5.833333333333333,Fabio Fognini,37,91,637,0.5833333333333334,0.6428571428571429,0.5,0,0.0,19,0.5789473684210527,5,0.6,0,0.0,0,0,0,0,0.5904150197628458,0.6962343096234309,0.4704463208685163,0.3873275421563618,0.46703296703296704,4.875,3.4583333333333335,1,1,19.07.24,0,0,1,0,80,2528,0.16666666666666663,0.1071428571428571,0.0,2.3749999999999996,1.625,0.0,0.2210526315789474,0.09999999999999998,0.0
1737,Casper Ruud,26,6,4255,0.76,0.75,1.2,0,0.0,23,0.782608695652174,2,0.5,0,0.0,0,0,0,0,0.6563968668407311,0.705648369132856,0.5486322188449848,0.4075,0.4027777777777778,1.7916666666666667,5.166666666666667,Francisco Cerundolo,26,30,1620,0.6071428571428571,0.4666666666666667,0.875,0,0.0,25,0.68,3,0.0,0,0.0,0,0,0,0,0.6652415562206071,0.6805912596401028,0.5230769230769231,0.4046511627906977,0.45652173913043476,3.0714285714285716,3.0,3,1,31.07.24,0,0,1,0,24,2635,0.1528571428571429,0.2833333333333333,0.0,2.166666666666667,1.2797619047619049,0.0,0.1026086956521739,0.5,0.0
1738,Miomir Kecmanovic,25,54,1021,0.4166666666666667,0.4117647058823529,0.4166666666666667,15,0.26666666666666666,12,0.5,8,0.5,1,1.0,0,0,0,0,0.6197132616487455,0.7050318102949682,0.5249764373232799,0.3578500707213578,0.3948497854077253,2.2857142857142856,4.314285714285714,Rinky Hijikata,23,73,746,0.4857142857142857,0.5625,0.75,20,0.6,5,0.0,10,0.5,0,0.0,0,0,0,0,0.6016597510373444,0.6683385579937304,0.48200757575757575,0.3785930408472012,0.38073394495412843,2.6176470588235294,3.411764705882353,3,1,03.10.24,1,0,0,0,19,275,0.06904761904761902,0.15073529411764708,0.0,0.9025210084033612,0.33193277310924385,0.3333333333333333,0.5,0.0,1.0
1739,Taylor Harry Fritz,27,4,5100,0.7037037037037037,0.7333333333333333,0.6363636363636364,5,0.6,10,0.6,12,0.8333333333333334,0,0.0,0,0,0,0,0.6276679841897234,0.7991183879093199,0.573404255319149,0.34946449821499403,0.40993788819875776,1.8620689655172413,11.862068965517242,Francisco Comesana,24,85,661,0.5862068965517241,0.7142857142857143,0.6666666666666666,3,0.6666666666666666,22,0.5909090909090909,4,0.5,0,0.0,0,0,0,0,0.6425282544997907,0.7029315960912053,0.49414519906323184,0.38599348534201955,0.41037735849056606,2.5517241379310347,5.862068965517241,4,1,30.08.24,1,0,0,0,81,4439,0.11749680715197963,0.01904761904761898,0.0,6.000000000000001,0.6896551724137934,0.06666666666666665,0.009090909090909038,0.33333333333333337,0.0
1740,Grigor Dimitrov,33,10,3350,0.6956521739130435,0.6153846153846154,1.0,8,0.75,12,0.6666666666666666,3,0.6666666666666666,0,0.0,0,0,0,0,0.604957805907173,0.7733217088055798,0.5460614152202937,0.3634085213032581,0.348993288590604,3.6666666666666665,7.375,Juncheng Shang,19,50,1115,0.625,0.8571428571428571,0.6666666666666666,0,0.0,6,0.5,10,0.7,0,0.0,0,0,0,0,0.6653543307086615,0.6875739644970414,0.5223529411764706,0.3673792557403009,0.4144144144144144,1.4375,4.8125,4,1,04.07.24,0,0,0,1,40,2235,0.07065217391304346,0.24175824175824168,0.0,2.5625,2.2291666666666665,0.75,0.16666666666666663,0.033333333333333326,0.0
1741,Alejandro Davidovich Fokina,25,61,845,0.43333333333333335,0.5384615384615384,0.4166666666666667,14,0.5,8,0.375,1,0.0,7,0.42857142857142855,0,0,0,0,0.6729339746392654,0.6718648473034438,0.5213903743315508,0.36797877045555066,0.39655172413793105,1.6206896551724137,4.586206896551724,Arthur Cazaux,22,63,807,0.4,0.2727272727272727,0.75,11,0.5454545454545454,2,0.0,5,0.2,2,0.5,0,0,0,0,0.5697741748697163,0.7601626016260162,0.4979811574697174,0.3260734287492221,0.41304347826086957,3.7,10.45,1,1,22.07.24,1,0,0,0,2,38,0.033333333333333326,0.26573426573426573,0.0,5.863793103448275,2.0793103448275865,0.045454545454545414,0.375,0.2,0.07142857142857145
1742,Roman Safiullin,27,60,923,0.3333333333333333,0.0,0.0,3,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5245098039215687,0.7102803738317757,0.38144329896907214,0.4315352697095436,0.38461538461538464,5.333333333333333,6.333333333333333,Jaume Antoni Munar Clar,27,62,832,0.75,0.5,1.0,0,0.0,4,0.75,0,0.0,0,0.0,0,0,0,0,0.6407407407407407,0.6358381502890174,0.6288659793814433,0.44126984126984126,0.42424242424242425,1.25,4.0,1,1,08.04.24,0,0,1,0,2,91,0.4166666666666667,0.5,0.0,2.333333333333333,4.083333333333333,0.3333333333333333,0.75,0.0,0.0
